"Id","SalePrice"
2852,227634.349757861
2853,214866.58337016
2854,134527.234360144
2855,196606.465693949
2856,201333.10391897
2857,190058.094948373
2858,195034.545198066
2859,102599.244320402
2860,124408.276637431
2861,140776.871148371
2862,176855.476518951
2863,128375.800450044
2864,237167.853349739
2865,148252.835853076
2866,158797.728563758
2867,108044.952509175
2868,93354.2872853544
2869,108989.010072793
2870,131018.964971289
2871,78647.8291344891
2872,50643.0313692294
2873,130084.249824095
2874,138711.937182812
2875,149431.61464362
2876,154422.892287123
2877,136321.446754421
2878,179026.178719199
2879,144601.333489422
2880,117451.770696246
2881,167509.636234091
2882,200395.567441889
2883,201181.06190923
2884,208039.289501465
2885,187640.184725489
2886,237258.867810979
2887,102331.89791248
2888,133673.458349286
2889,67954.232317375
2890,79441.79993802
2891,152356.073129514
2892,49094.3772159202
2893,102148.471152245
2894,46941.1855440072
2895,352357.63273906
2896,288501.301805169
2897,212663.632145111
2898,163631.281900064
2899,220984.414913761
2900,155256.920198406
2901,192951.259935286
2902,184124.049995923
2903,290291.169069378
2904,324148.149161974
2905,NA
2906,179359.29821564
2907,114388.923823859
2908,124166.461951002
2909,153830.588325051
2910,72267.4197688008
2911,79707.078515724
2912,144371.006559274
2913,84235.5797195243
2914,75641.2304302097
2915,86235.3289125009
2916,85838.2877016726
2917,162625.488565771
2918,120536.050763847
2919,191407.706331476
