"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","isTrain"
914,4.51085950651685,"RH",4.4188406077966,8.74369111054302,"Pave","None","Reg","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",5,6,1949,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.65248918026865,"Unf",0,6.57646956904822,1001,"GasA","TA","N","FuseA",6.90975328164481,6.90975328164481,0,7.60240133566582,0,0,2,0,4,1.09861228866811,"TA",8,"Typ",0,"None","2Types",1949,"Unf",3,871,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,8,2007,"WD","Normal",11.8844959179307,1
915,5.08140436498446,"FV",3.43398720448515,8.00670084544037,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",4.34380542185368,"Gd","TA","PConc","Gd","TA","Av","GLQ",5.68697535633982,"Unf",0,5.76519110278484,612,"GasA","Ex","Y","SBrkr",6.41836493593621,6.41836493593621,0,7.11069612297883,0,0,2,1,2,0.693147180559945,"Gd",4,"Typ",0,"None","Detchd",2009,"RFn",2,528,"TA","TA","Y",0,5.45958551414416,0,0,0,0,"None","None","None",0,6,2009,"New","Partial",12.0652806728559,1
916,5.08140436498446,"RM",3.09104245335832,7.60190195987517,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,5,1970,1970,"Gable","CompShg","CemntBd","CmentBd","BrkFace",4.39444915467244,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.30444880242198,546,"GasA","Fa","Y","SBrkr",6.30444880242198,6.30444880242198,0,6.99668148817654,0,0,1,1,3,0.693147180559945,"TA",6,"Typ",0,"None","Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,1,2007,"WD","Normal",11.2252567257629,1
917,3.04452243772342,"C (all)",3.93182563272433,9.10509096125709,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,3,1949,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",3.93182563272433,"Unf",0,6.06610809010375,480,"GasA","TA","N","FuseA",6.17586727010576,0,0,6.17586727010576,1,0,0,0,1,0.693147180559945,"TA",4,"Typ",0,"None","Detchd",1958,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,10,2006,"WD","Abnorml",10.4719781284965,1
918,3.04452243772342,"RL",4.23410650459726,9.74922853350706,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.96602418710611,"Unf",0,4.33073334028633,1134,"GasA","Ex","Y","FuseA",7.11476944836646,0,0,7.11476944836646,0,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,"None","Attchd",1956,"RFn",1,284,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,4,2009,"WD","Normal",11.8130374648005,1
919,4.11087386417331,"RL",4.64439089914137,9.48235027503367,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Ex","TA","Mn","BLQ",3.89182029811063,"GLQ",6.45362499889269,6.04737217904628,1104,"GasA","Ex","Y","SBrkr",6.81673588059497,7.10332206252611,0,7.66293785046154,1,0,2,1,4,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1991,"RFn",3,833,"TA","TA","Y",4.29045944114839,5.26269018890489,5.41610040220442,0,0,0,"None","GdPrv","None",0,11,2007,"WD","Normal",12.3800301543255,1
920,3.04452243772342,"RL",4.47733681447821,9.30837411224755,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1958,2002,"Hip","CompShg","MetalSd","MetalSd","None",0,"Ex","TA","CBlock","Gd","TA","No","ALQ",6.2709884318583,"BLQ",6.02102334934953,5.50533153593236,1184,"GasA","Ex","Y","SBrkr",7.25488481007734,0,0,7.25488481007734,1,0,1,0,3,0.693147180559945,"TA",6,"Min1",1,"TA","Attchd",1990,"Unf",2,601,"TA","TA","Y",0,3.95124371858143,0,0,5.25227342804663,0,"None","None","None",0,5,2008,"WD","Normal",12.0810818210618,1
921,4.11087386417331,"RL",4.26267987704132,9.04345899967011,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1994,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",4.66343909411207,"Gd","Gd","PConc","Gd","Gd","No","GLQ",6.70318811324086,"Unf",0,4.74493212836325,928,"GasA","Ex","Y","SBrkr",6.84268328223842,6.66695679242921,0,7.45124168498768,0,0.693147180559945,2,1,3,0.693147180559945,"Gd",7,"Typ",0,"None","Attchd",1994,"RFn",2,471,"TA","TA","Y",5.70711026474888,4.47733681447821,0,0,0,0,"None","None","None",0,7,2007,"WD","Normal",12.2110651621532,1
922,4.51085950651685,"RL",4.21950770517611,9.08000387024818,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Feedr","Norm","Duplex","1.5Fin",5,7,1900,2003,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.98933526597456,"Unf",0,5.24174701505964,1272,"GasA","Gd","Y","SBrkr",7.14913159855741,6.83410873881384,0,7.69666708152646,2,0,2,2,4,1.09861228866811,"TA",9,"Typ",0,"None","None",0,"None",0,0,"None","None","N",0,4.26267987704132,0,0,0,0,"None","GdPrv","None",0,9,2008,"WD","Normal",11.890683588497,1
923,3.04452243772342,"RL",4.18965474202643,9.23386156701753,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",3.36729582998647,"Unf",0,7.16162200293919,1316,"GasA","Ex","Y","SBrkr",7.18311170174328,0,0,7.18311170174328,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,397,"TA","TA","Y",4.61512051684126,0,0,3.17805383034795,0,0,"None","None","None",0,10,2006,"New","Partial",12.0435007734545,1
924,4.79579054559674,"RL",3.93182563272433,8.98882050177807,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1993,1994,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","LwQ",5.11198778835654,"GLQ",6.73578001424233,6.39526159811545,1604,"GasA","Ex","Y","SBrkr",7.38894609761844,0,0,7.38894609761844,1,0,2,0,2,0.693147180559945,"Gd",5,"Typ",1,"Fa","Attchd",1993,"RFn",2,533,"TA","TA","Y",0,4.24849524204936,0,0,0,0,"None","None","None",0,7,2008,"WD","Normal",12.1704506492207,1
925,3.04452243772342,"RL",4.38202663467388,9.23415455007544,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","BrkFace",5.06259503302697,"TA","Gd","CBlock","Gd","TA","No","BLQ",6.4393503711001,"LwQ",6.96790920180188,0,1686,"GasA","TA","Y","SBrkr",7.43070708254597,0,0,7.43070708254597,1,0,2,0,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1980,"Unf",2,612,"TA","TA","Y",5.95324333428778,4.88280192258637,0,0,0,0,"None","None","None",0,5,2006,"WD","Normal",12.2428914379184,1
926,3.04452243772342,"RL",4.23410650459726,9.65579512830051,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","ALQ",6.64378973314767,"LwQ",4.54329478227,5.58724865840025,1126,"GasA","TA","Y","SBrkr",7.02731451403978,0,0,7.02731451403978,0,0.693147180559945,2,0,3,0.693147180559945,"Ex",6,"Typ",0,"None","Attchd",1977,"RFn",2,540,"TA","TA","Y",5.19849703126583,0,0,0,0,0,"None","None","None",0,3,2008,"WD","Abnorml",12.072546967175,1
927,4.11087386417331,"RL",4.54329478227,9.39266192877014,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.83188247728352,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.07496319796604,1181,"GasA","Ex","Y","SBrkr",7.11882624906208,7.03966034986208,0,7.77275271646874,0,0,2,1,4,0.693147180559945,"Ex",10,"Typ",1,"Gd","BuiltIn",2003,"Fin",3,656,"TA","TA","Y",4.65396035015752,4.61512051684126,0,0,0,0,"None","None","None",0,5,2007,"WD","Normal",12.5602479680166,1
928,4.11087386417331,"RL",4.23410650459726,9.20039104112251,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","2Story",7,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.83773044716594,"TA","TA","CBlock","TA","TA","No","BLQ",6.31535800152233,"Unf",0,5.63835466933375,832,"GasA","Gd","Y","SBrkr",7.00215595440362,6.78105762593618,0,7.59034694560257,0,0,2,1,4,0.693147180559945,"TA",9,"Typ",1,"Gd","Attchd",1968,"RFn",2,486,"TA","TA","Y",0,3.78418963391826,0,0,0,0,"None","GdPrv","None",0,4,2008,"WD","Normal",12.0782449558223,1
929,3.04452243772342,"RL",4.23410650459726,9.37915444541164,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2001,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.46965417293213,1753,"GasA","Ex","Y","SBrkr",7.48941208350872,0,0,7.48941208350872,0,0,2,0,3,0.693147180559945,"Ex",7,"Typ",1,"TA","Attchd",2001,"RFn",2,522,"TA","TA","Y",5.31320597904179,5.02388052084628,0,0,0,0,"None","None","None",0,6,2009,"WD","Normal",12.373707715235,1
930,4.11087386417331,"RL",4.23410650459726,9.47324295306374,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1997,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.65599181081985,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.87212810133899,964,"GasA","Gd","Y","SBrkr",6.90173720665657,7.12608727329912,0,7.71289096149013,0,0,2,1,4,0.693147180559945,"Gd",8,"Typ",1,"TA","BuiltIn",1997,"Fin",2,642,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,11,2006,"WD","Normal",12.3104371653488,1
931,3.04452243772342,"RL",4.30406509320417,9.09672364518921,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",2.83321334405622,"Unf",0,7.28000825288419,1466,"GasA","Ex","Y","SBrkr",7.29097477814298,0,0,7.29097477814298,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",0,"None","Attchd",2007,"Fin",3,610,"TA","TA","Y",4.61512051684126,2.94443897916644,0,0,0,0,"None","None","None",0,7,2009,"WD","Normal",12.2110651621532,1
932,3.04452243772342,"RL",4.26267987704132,9.11613957657736,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.82600010738045,"Rec",6.1463292576689,4.80402104473326,925,"GasA","Ex","Y","SBrkr",6.83087423464618,0,0,6.83087423464618,0,0.693147180559945,1,0,2,0.693147180559945,"TA",5,"Typ",0,"None","Detchd",1965,"Unf",1,429,"TA","TA","Y",0,0,0,0,0,0,"None","GdWo","None",0,7,2009,"WD","Normal",11.6742021231684,1
933,3.04452243772342,"RL",4.44265125649032,9.36486241141235,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Somerst","RRNn","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","ImStucc","Stone",5.71373280550937,"Ex","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,7.55276208421415,1905,"GasA","Ex","Y","SBrkr",7.55276208421415,0,0,7.55276208421415,0,0,2,0,3,0.693147180559945,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,788,"TA","TA","Y",0,5.25749537202778,0,0,0,0,"None","None","None",0,3,2007,"WD","Normal",12.676079399771,1
934,3.04452243772342,"RL",4.15888308335967,9.04640868029382,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.35185813347607,"Gd","TA","PConc","Gd","TA","Av","GLQ",3.04452243772342,"Unf",0,7.3004728142678,1500,"GasA","Ex","Y","SBrkr",7.31388683163346,0,0,7.31388683163346,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",0,"None","Attchd",2004,"RFn",2,570,"TA","TA","Y",5.26269018890489,3.61091791264422,0,0,0,0,"None","None","None",0,8,2009,"WD","Normal",12.1547846142867,1
935,3.04452243772342,"RL",5.74939298590825,10.2274171726618,"Pave","None","IR2","HLS","AllPub","Inside","Mod","NAmes","PosA","Norm","1Fam","1Story",7,7,1960,2007,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.05443934626937,"Unf",0,5.08140436498446,585,"GasA","Ex","Y","SBrkr",7.63530388625941,0,0,7.63530388625941,1,0,2,0,4,0.693147180559945,"Gd",9,"Typ",1,"Gd","Attchd",1960,"RFn",2,505,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,11,2008,"WD","Normal",12.3966971373617,1
936,3.43398720448515,"RL",3.97029191355212,8.67008593751938,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,5,1926,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",4.69134788222914,"TA","Gd","PConc","Fa","TA","Mn","Unf",0,"Unf",0,6.39859493453521,600,"GasA","Gd","Y","SBrkr",6.61740297797448,0,0,6.61740297797448,0,0,1,0,1,0.693147180559945,"TA",5,"Typ",0,"None","Detchd",1953,"Unf",2,528,"TA","TA","Y",0,0,3.49650756146648,0,0,0,"None","None","None",0,6,2006,"WD","Normal",11.2885436473206,1
937,3.04452243772342,"RL",4.21950770517611,9.21870528830781,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",4.6288806343971,"Gd","TA","PConc","Gd","TA","No","GLQ",6.72623340235875,"Unf",0,5.8406416573734,1176,"GasA","Ex","Y","SBrkr",7.09090982207998,0,0,7.09090982207998,1,0,2,0,2,0.693147180559945,"Gd",5,"Typ",0,"None","Attchd",2003,"RFn",2,555,"TA","TA","Y",0,3.73766961828337,0,0,0,0,"None","None","None",0,8,2009,"WD","Normal",12.1275758256894,1
938,4.11087386417331,"RL",4.33073334028633,9.17740387172992,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",5.8348107370626,"Unf",0,6.65027904858742,1113,"GasA","Ex","Y","SBrkr",7.01571242048723,6.75576892198425,0,7.58680353516258,0,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"Gd","Attchd",2005,"RFn",2,689,"TA","TA","Y",0,3.89182029811063,0,0,0,0,"None","None","None",0,2,2009,"WD","Normal",12.441148720271,1
939,4.11087386417331,"RL",4.30406509320417,9.07806533266636,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",6.14203740558736,"Unf",0,6.8330317327862,1391,"GasA","Ex","Y","SBrkr",7.23849684089437,6.3491389913798,0,7.58222919427646,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",0,"None","Attchd",2006,"RFn",3,868,"TA","TA","Y",0,4.51085950651685,0,0,0,0,"None","None","None",0,8,2006,"New","Partial",12.3875605215756,1
940,4.26267987704132,"RL",4.23410650459726,10.0895936057478,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,6.94022246911964,1032,"GasA","Ex","Y","SBrkr",7.09672137849476,7.08757370555797,0,7.7848892956551,0,0,2,0,4,0.693147180559945,"TA",10,"Typ",2,"TA","Attchd",1940,"Unf",1,349,"TA","TA","Y",4.04305126783455,0,5.76519110278484,0,0,0,"None","None","None",0,6,2010,"COD","Normal",12.4065655979242,1
941,4.51085950651685,"RL",4.02535169073515,9.44470077849556,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","Rec",6.84268328223842,"LwQ",5.98393628068719,5.98393628068719,1728,"GasA","TA","Y","SBrkr",7.45529848568329,0,0,7.45529848568329,0,0,2,0,4,1.09861228866811,"TA",8,"Typ",0,"None","Attchd",1976,"Unf",2,574,"TA","TA","Y",3.71357206670431,0,0,0,0,0,"None","None","None",0,7,2006,"WD","Normal",11.9243792716392,1
942,4.11087386417331,"RL",4.23410650459726,9.07749445864275,"Pave","None","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","RRNn","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.70044357339069,"Gd","TA","PConc","Gd","TA","No","ALQ",6.65027904858742,"Unf",0,5.39816270151775,992,"GasA","Ex","Y","SBrkr",6.93049476595163,6.94601399109923,0,7.63094658089046,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"TA","BuiltIn",1999,"RFn",2,390,"TA","TA","Y",0,0,0,5.12989871492307,0,0,"None","GdPrv","None",0,6,2009,"WD","Normal",12.2737359668903,1
943,4.51085950651685,"RL",3.76120011569356,8.95053283629038,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,3,1977,1977,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",7.27309259599952,"Unf",0,0,1440,"GasA","TA","Y","SBrkr",7.27309259599952,0,0,7.27309259599952,2,0,2,0,4,1.09861228866811,"TA",8,"Typ",0,"None","None",0,"None",0,0,"None","None","N",5.77455154554441,0,0,0,0,0,"None","None","None",0,8,2007,"Oth","Abnorml",11.9183972397228,1
944,4.51085950651685,"RL",4.61512051684126,10.1266711030504,"Pave","None","Reg","Low","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,4,1967,1967,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,7.39817409297047,1632,"GasA","TA","Y","SBrkr",7.39817409297047,0,0,7.39817409297047,0,0,2,0,4,1.09861228866811,"TA",8,"Typ",0,"None","Attchd",1967,"Unf",2,576,"TA","TA","P",0,0,0,0,0,0,"None","None","None",0,6,2007,"WD","Normal",11.8706069022246,1
945,3.04452243772342,"RL",4.23410650459726,9.5733154284634,"Pave","None","IR1","Lvl","NoSeWa","CulDSac","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,6,1958,1958,"Gable","CompShg","HdBoard","HdBoard","BrkFace",6.29526600143965,"TA","TA","CBlock","TA","TA","No","GLQ",4.71849887129509,"Rec",5.87211778947542,5.87211778947542,819,"GasA","Gd","Y","FuseA",7.20414929203594,0,0,7.20414929203594,0,0.693147180559945,1,0,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","Basment",1958,"RFn",2,525,"TA","TA","Y",0,4.77912349311153,0,0,5.4553211153577,0,"None","None","None",0,1,2009,"COD","Abnorml",11.8313864687896,1
946,3.93182563272433,"RM",4.59511985013459,9.08489052125877,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1890,1996,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",6.99301512293296,"Unf",0,0,1088,"GasA","TA","Y","SBrkr",7.08086789669078,6.33150184989369,4.79579054559674,7.53369370984863,0,0,1,0,2,0.693147180559945,"TA",7,"Typ",0,"None","Detchd",1963,"Unf",2,456,"TA","TA","Y",3.89182029811063,0,5.50125821054473,0,0,0,"None","MnWw","None",0,9,2009,"WD","Normal",11.7352767024867,1
947,4.39444915467244,"RL",4.26267987704132,9.00748952392973,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",4.85981240436167,"TA","Gd","CBlock","TA","TA","Av","ALQ",6.61873898351722,"BLQ",5.68697535633982,4.63472898822964,1144,"GasA","TA","Y","SBrkr",7.04315991598834,0,0,7.04315991598834,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",1,"TA","Attchd",1959,"RFn",1,796,"TA","TA","Y",4.46590811865458,0,0,0,0,0,"None","None","None",0,3,2006,"WD","Normal",11.8706069022246,1
948,3.04452243772342,"RL",4.45434729625351,9.58445240242632,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.46806014113513,"Gd","TA","PConc","Gd","TA","Av","GLQ",7.1708884785125,"Unf",0,5.75890177387728,1616,"GasA","Ex","Y","SBrkr",7.39633529380081,0,0,7.39633529380081,1,0,2,0,3,0.693147180559945,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Fin",3,808,"TA","TA","Y",0,5.53338948872752,0,0,0,0,"None","None","None",0,11,2007,"WD","Normal",12.5061809416774,1
949,4.11087386417331,"RL",4.18965474202643,9.54731248363905,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.97673374242057,"Gd","TA","PConc","Gd","TA","None","Unf",0,"Unf",0,6.84268328223842,936,"GasA","Ex","Y","SBrkr",6.84268328223842,6.73459165997295,0,7.48268182815465,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",2002,"RFn",2,474,"TA","TA","Y",4.97673374242057,4.57471097850338,0,0,0,0,"None","None","None",0,2,2006,"WD","Normal",12.1678566275017,1
950,3.04452243772342,"RL",4.36944785246702,9.14430740137174,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.89060912014717,"Unf",0,5.19295685089021,1161,"GasA","TA","Y","SBrkr",7.23128700432762,0,0,7.23128700432762,1,0,1,1,3,0.693147180559945,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,3,2010,"WD","Normal",12.1934989266016,1
951,3.04452243772342,"RL",4.11087386417331,8.88197518424887,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1950,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",5.98896141688986,"BLQ",5.01063529409626,5.76205138278018,864,"GasA","Gd","Y","SBrkr",6.76272950693188,0,0,6.76272950693188,1,0,1,0,3,0.693147180559945,"Gd",5,"Typ",0,"None","Detchd",1980,"RFn",2,720,"TA","TA","Y",5.27299955856375,0,0,0,0,0,"None","None","None",0,7,2007,"WD","Normal",11.7675754352517,1
952,3.04452243772342,"RH",4.11087386417331,8.96200720958831,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.46458830368996,"Unf",0,5.23644196282995,828,"GasA","Gd","Y","SBrkr",6.87316383421252,0,0,6.87316383421252,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,"None","Detchd",1979,"Unf",1,300,"TA","TA","Y",6.04500531403601,0,0,0,0,0,"None","MnPrv","None",0,7,2006,"WD","Abnorml",11.6944216812644,1
953,4.45434729625351,"RL",4.11087386417331,8.88197518424887,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,8,1972,2003,"Gable","CompShg","WdShing","HdBoard","None",0,"TA","Gd","CBlock","Gd","TA","Av","GLQ",6.49375383985169,"Unf",0,4.69134788222914,768,"GasA","Gd","Y","SBrkr",6.64509096950564,0,0,6.64509096950564,0,0.693147180559945,1,0,2,0.693147180559945,"TA",5,"Typ",0,"None","Detchd",1974,"Fin",1,396,"TA","TA","Y",5.26269018890489,0,0,0,0,0,"None","MnPrv","None",0,4,2009,"WD","Normal",11.8048559999113,1
